306,2019-04-26 00:00:00,587950000,26401.0
311,2019-02-26 00:00:00,244164633,37310.0
313,2019-01-31 00:00:00,237432086,85148.0
314,2019-06-27 00:00:00,525664331,24024.0
315,2019-05-07 00:00:00,07325704,569.0
316,2019-01-31 00:00:00,257653672,10600.0
320,2019-01-31 00:00:00,363984794,42557.0
321,2019-03-28 00:00:00,477431838,21105.0
322,2019-02-26 00:00:00,463454715,28098.0
327,2019-02-26 00:00:00,303854349,30185.0
328,2019-05-07 00:00:00,727430243,620.0
332,2019-06-27 00:00:00,463115880,36569.0
333,2019-02-26 00:00:00,157428794,40161.0
335,2019-06-27 00:00:00,23831842,31946.0
338,2019-02-26 00:00:00,236783534,92667.0
344,2019-05-31 00:00:00,226963042,32292.0
345,2019-06-27 00:00:00,464220333,20971.0
346,2019-01-31 00:00:00,476704409,29434.0
349,2019-04-26 00:00:00,184094708,26034.0
350,2019-05-31 00:00:00,254535847,88846.0
351,2019-06-27 00:00:00,097448957,19174.0
354,2019-03-28 00:00:00,097276118,24808.0
356,2019-05-31 00:00:00,257090942,39601.0
357,2019-02-26 00:00:00,1085742,28506.0
359,2019-06-27 00:00:00,237136753,51335.0
360,2019-01-31 00:00:00,487532683,19523.0
362,2019-06-27 00:00:00,255765962,45940.0
364,2019-06-27 00:00:00,236361178,71730.0
365,2019-01-31 00:00:00,466575054,101047.0
368,2019-04-26 00:00:00,466116745,44674.0
369,2019-05-07 00:00:00,466315377,691.0
371,2019-04-26 00:00:00,237445355,43081.0
373,2019-01-31 00:00:00,463115880,33568.0
374,2019-03-28 00:00:00,297431109,48409.0
377,2019-02-26 00:00:00,075936691,25339.0
378,2019-03-28 00:00:00,527429705,59158.0
380,2019-03-28 00:00:00,691046908,171566.0
383,2019-03-28 00:00:00,607444108,52822.0
385,2019-03-28 00:00:00,367636112,22364.0
388,2019-04-26 00:00:00,466327831,32012.0
392,2019-02-26 00:00:00,337366081,23361.0
393,2019-06-27 00:00:00,417428852,28393.0
396,2019-04-26 00:00:00,232760945,152114.0
397,2019-01-31 00:00:00,057429735,57560.0
398,2019-03-28 00:00:00,487442470,18684.0
399,2019-06-27 00:00:00,233041502,1656491.0
400,2019-01-31 00:00:00,306787086,17390.0
402,2019-03-28 00:00:00,357428943,18758.0
403,2019-02-26 00:00:00,114248283,36338.0
404,2019-06-27 00:00:00,815975613,52308.0
405,2019-05-07 00:00:00,465412724,1136.0
407,2019-06-27 00:00:00,367467888,27500.0
408,2019-04-26 00:00:00,306956438,21216.0
410,2019-05-31 00:00:00,455028448,27356.0
411,2019-04-26 00:00:00,446486028,21990.0
412,2019-03-28 00:00:00,237453471,121940.0
413,2019-01-31 00:00:00,253371574,34570.0
415,2019-03-28 00:00:00,253847290,47547.0
417,2019-02-26 00:00:00,237132182,30644.0
418,2019-06-27 00:00:00,406741274,17076.0
419,2019-05-31 00:00:00,397336612,50923.0
421,2019-02-26 00:00:00,867664947,17817.0
423,2019-05-31 00:00:00,487532677,110357.0
424,2019-06-27 00:00:00,125942067,31673.0
426,2019-04-26 00:00:00,114248283,39056.0
427,2019-04-26 00:00:00,526158778,38721.0
430,2019-01-31 00:00:00,067429604,19574.0
433,2019-04-26 00:00:00,115634785,34494.0
437,2019-05-07 00:00:00,386245054,778.0
440,2019-06-27 00:00:00,465972560,66069.0
444,2019-05-31 00:00:00,306956438,21285.0
446,2019-04-26 00:00:00,237126132,132678.0
447,2019-06-27 00:00:00,126361172,20394.0
452,2019-05-31 00:00:00,184410517,69295.0
453,2019-04-26 00:00:00,397667975,25822.0
454,2019-05-07 00:00:00,141005894,807.0
455,2019-03-28 00:00:00,276538373,28004.0
457,2019-06-27 00:00:00,281079505,124105.0
458,2019-02-26 00:00:00,232881048,384435.0
459,2019-05-31 00:00:00,584126806,413635.0
460,2019-04-26 00:00:00,397431316,65139.0
461,2019-04-26 00:00:00,487442470,17777.0
463,2019-03-28 00:00:00,315375256,61739.0
465,2019-05-31 00:00:00,605436377,83843.0
466,2019-04-26 00:00:00,238008933,34962.0
467,2019-06-27 00:00:00,197725279,52101.0
468,2019-03-28 00:00:00,256727482,27719.0
469,2019-05-31 00:00:00,426332524,185412.0
470,2019-06-27 00:00:00,967858171,60970.0
471,2019-06-27 00:00:00,607430295,26766.0
472,2019-06-27 00:00:00,237178036,42357.0
474,2019-03-28 00:00:00,184094708,31921.0
475,2019-05-31 00:00:00,935821051,48858.0
480,2019-06-27 00:00:00,487847514,27376.0
482,2019-05-31 00:00:00,103649917,162665.0
483,2019-05-31 00:00:00,397797218,33746.0
484,2019-04-26 00:00:00,187447618,23039.0
490,2019-05-31 00:00:00,256287053,22676.0
491,2019-05-07 00:00:00,117546787,952.0
493,2019-05-07 00:00:00,246796199,1291.0
495,2019-06-27 00:00:00,327429836,21304.0
497,2019-04-26 00:00:00,765741362,33302.0
500,2019-02-26 00:00:00,487847513,30031.0
502,2019-02-26 00:00:00,767332712,40061.0
503,2019-01-31 00:00:00,605265881,526178.0
504,2019-05-07 00:00:00,054963030,897.0
505,2019-03-28 00:00:00,254459335,32796.0
506,2019-06-27 00:00:00,317044036,19198.0
507,2019-04-26 00:00:00,387086065,21476.0
508,2019-03-28 00:00:00,147315519,28332.0
509,2019-04-26 00:00:00,487847517,63227.0
510,2019-05-31 00:00:00,467431863,52833.0
513,2019-04-26 00:00:00,395515947,191925.0
515,2019-03-28 00:00:00,425934266,32614.0
517,2019-03-28 00:00:00,606419248,24382.0
519,2019-03-28 00:00:00,867817256,20618.0
521,2019-04-26 00:00:00,345977118,19652.0
522,2019-03-28 00:00:00,464148574,41543.0
523,2019-05-31 00:00:00,335139145,153062.0
527,2019-06-27 00:00:00,367428851,25309.0
528,2019-02-26 00:00:00,105848791,26100.0
529,2019-04-26 00:00:00,466846935,93494.0
535,2019-03-28 00:00:00,101434405,198414.0
538,2019-05-31 00:00:00,237268381,86176.0
540,2019-04-26 00:00:00,337957428,29372.0
541,2019-06-27 00:00:00,524691808,41193.0
542,2019-05-31 00:00:00,236408060,428746.0
543,2019-06-27 00:00:00,337957434,27211.0
545,2019-03-28 00:00:00,285182593,182038.0
549,2019-03-28 00:00:00,386207911,44005.0
550,2019-06-27 00:00:00,487445442,41185.0
551,2019-01-31 00:00:00,916482637,25465.0
553,2019-01-31 00:00:00,237136753,50793.0
557,2019-02-26 00:00:00,387315419,54246.0
561,2019-04-26 00:00:00,263644078,55566.0
562,2019-06-27 00:00:00,307174462,63444.0
564,2019-03-28 00:00:00,585965380,77987.0
565,2019-05-31 00:00:00,238008922,31306.0
566,2019-03-28 00:00:00,104302779,37788.0
569,2019-04-26 00:00:00,477431837,40682.0
571,2019-05-31 00:00:00,387444444,74174.0
572,2019-06-27 00:00:00,305386589,67504.0
573,2019-04-26 00:00:00,347430344,20976.0
574,2019-01-31 00:00:00,297431107,41947.0
576,2019-05-31 00:00:00,257500774,28276.0
578,2019-01-31 00:00:00,702882344,45043.0
583,2019-06-27 00:00:00,407657160,81386.0
584,2019-04-26 00:00:00,363984794,67116.0
585,2019-02-26 00:00:00,944044531,38618.0
587,2019-03-28 00:00:00,116087072,36628.0
589,2019-01-31 00:00:00,517444256,51594.0
591,2019-01-31 00:00:00,695737589,87406.0
593,2019-06-27 00:00:00,897192957,19450.0
594,2019-02-26 00:00:00,385965454,29253.0
596,2019-06-27 00:00:00,407116570,44436.0
597,2019-02-26 00:00:00,245606579,79508.0
598,2019-05-31 00:00:00,146358818,21442.0
599,2019-04-26 00:00:00,074137332,38259.0
602,2019-02-26 00:00:00,361151873,73547.0
603,2019-01-31 00:00:00,466880349,24337.0
605,2019-06-27 00:00:00,116634799,28838.0
606,2019-02-26 00:00:00,336114949,20962.0
608,2019-02-26 00:00:00,465276049,28432.0
609,2019-01-31 00:00:00,256153801,16952.0
611,2019-04-26 00:00:00,073757925,49270.0
615,2019-03-28 00:00:00,927759740,37745.0
616,2019-02-26 00:00:00,795537399,57862.0
619,2019-04-26 00:00:00,397667980,47228.0
621,2019-03-28 00:00:00,807430562,39056.0
622,2019-05-31 00:00:00,106863080,31502.0
624,2019-04-26 00:00:00,486018355,18844.0
625,2019-05-31 00:00:00,587980609,23407.0
627,2019-02-26 00:00:00,587431239,129574.0
628,2019-06-27 00:00:00,466327831,22227.0
629,2019-03-28 00:00:00,466913146,42294.0
631,2019-02-26 00:00:00,255086157,23516.0
632,2019-03-28 00:00:00,465781243,22797.0
634,2019-01-31 00:00:00,087444263,44384.0
635,2019-05-31 00:00:00,697280923,85714.0
636,2019-04-26 00:00:00,097429489,21790.0
637,2019-04-26 00:00:00,247444340,48317.0
638,2019-01-31 00:00:00,237476638,53925.0
640,2019-04-26 00:00:00,276591076,60556.0
641,2019-01-31 00:00:00,187170470,25890.0
642,2019-06-27 00:00:00,05594463,80142.0
643,2019-03-28 00:00:00,237840790,31888.0
644,2019-05-31 00:00:00,245908487,123682.0
647,2019-01-31 00:00:00,141006019,23102.0
649,2019-04-26 00:00:00,725036334,38495.0
650,2019-05-07 00:00:00,457613000,731.0
653,2019-04-26 00:00:00,877176141,17039.0
654,2019-01-31 00:00:00,606567444,45208.0
655,2019-02-26 00:00:00,465809935,65278.0
656,2019-03-28 00:00:00,30775183,64966.0
657,2019-02-26 00:00:00,884007805,24351.0
659,2019-05-31 00:00:00,114241056,102426.0
666,2019-05-31 00:00:00,387017257,22694.0
672,2019-01-31 00:00:00,494198317,51637.0
673,2019-02-26 00:00:00,125202085,37420.0
676,2019-05-31 00:00:00,116426353,22761.0
677,2019-02-26 00:00:00,257899278,18108.0
678,2019-05-31 00:00:00,586705072,34621.0
680,2019-03-28 00:00:00,487445442,48964.0
681,2019-05-31 00:00:00,237840797,28556.0
682,2019-05-07 00:00:00,013171362,1010.0
683,2019-06-27 00:00:00,487187222,35952.0
685,2019-06-27 00:00:00,352428599,84426.0
689,2019-05-31 00:00:00,18858977,158481.0
690,2019-05-31 00:00:00,256693184,36577.0
693,2019-06-27 00:00:00,334882834,146154.0
694,2019-05-31 00:00:00,385965454,30246.0
697,2019-01-31 00:00:00,362958826,100658.0
699,2019-06-27 00:00:00,587431239,148328.0
700,2019-02-26 00:00:00,894096417,33808.0
701,2019-03-28 00:00:00,485825027,29341.0
705,2019-05-31 00:00:00,367467891,16672.0
706,2019-04-26 00:00:00,244164633,36401.0
707,2019-02-26 00:00:00,077534472,32708.0
710,2019-01-31 00:00:00,963203414,39476.0
711,2019-06-27 00:00:00,987444353,29446.0
713,2019-05-31 00:00:00,307264270,20338.0
715,2019-04-26 00:00:00,607430277,28426.0
717,2019-02-26 00:00:00,586058714,27884.0
721,2019-01-31 00:00:00,465301598,53454.0
722,2019-03-28 00:00:00,605853291,20231.0
723,2019-06-27 00:00:00,895809137,54438.0
725,2019-01-31 00:00:00,245557604,32615.0
726,2019-03-28 00:00:00,813280815,28872.0
727,2019-06-27 00:00:00,606687867,18114.0
731,2019-03-28 00:00:00,097429487,28553.0
732,2019-06-27 00:00:00,604554250,101439.0
734,2019-04-26 00:00:00,243555265,521170.0
735,2019-01-31 00:00:00,09682849,45302.0
736,2019-05-31 00:00:00,185971712,46946.0
737,2019-01-31 00:00:00,466453352,242847.0
738,2019-03-28 00:00:00,336056953,31219.0
739,2019-02-26 00:00:00,157438859,94053.0
740,2019-04-26 00:00:00,486795045,80612.0
742,2019-04-26 00:00:00,523053324,34931.0
745,2019-02-26 00:00:00,486910848,24988.0
746,2019-03-28 00:00:00,184264550,29286.0
747,2019-02-26 00:00:00,255991689,128241.0
749,2019-05-31 00:00:00,1085690,64654.0
752,2019-04-26 00:00:00,256003236,20683.0
754,2019-01-31 00:00:00,287448235,18208.0
757,2019-05-31 00:00:00,123445249,128325.0
758,2019-01-31 00:00:00,066327601,13669.0
759,2019-01-31 00:00:00,191753380,106642.0
762,2019-06-27 00:00:00,605697871,23007.0
764,2019-01-31 00:00:00,487442470,15987.0
766,2019-05-31 00:00:00,237840798,18008.0
769,2019-02-26 00:00:00,256072409,18275.0
770,2019-05-31 00:00:00,307444404,68289.0
774,2019-06-27 00:00:00,245479739,29105.0
775,2019-06-27 00:00:00,057738921,45137.0
776,2019-05-31 00:00:00,794183515,291769.0
779,2019-04-26 00:00:00,587431237,30397.0
781,2019-06-27 00:00:00,557445130,24512.0
783,2019-04-26 00:00:00,117491049,44498.0
784,2019-05-07 00:00:00,966402074,618.0
788,2019-01-31 00:00:00,585401529,80799.0
789,2019-01-31 00:00:00,845411284,67855.0
790,2019-03-28 00:00:00,233077935,34909.0
791,2019-06-27 00:00:00,238008931,21452.0
793,2019-01-31 00:00:00,792302786,30323.0
794,2019-05-31 00:00:00,467018745,86868.0
796,2019-02-26 00:00:00,257583722,20008.0
799,2019-06-27 00:00:00,627444441,13312.0
802,2019-05-31 00:00:00,336569974,42116.0
804,2019-01-31 00:00:00,607168620,96610.0
805,2019-02-26 00:00:00,012751211,28581.0
807,2019-01-31 00:00:00,397023798,20180.0
809,2019-05-31 00:00:00,605192265,113211.0
811,2019-01-31 00:00:00,257583722,19202.0
812,2019-04-26 00:00:00,367467897,131112.0
813,2019-04-26 00:00:00,973878029,29155.0
814,2019-04-26 00:00:00,257064843,22550.0
821,2019-06-27 00:00:00,074554917,34866.0
823,2019-02-26 00:00:00,425907056,62228.0
824,2019-05-31 00:00:00,245432241,95261.0
825,2019-05-31 00:00:00,1085589,159321.0
828,2019-06-27 00:00:00,876682076,22323.0
829,2019-02-26 00:00:00,465412724,68800.0
830,2019-06-27 00:00:00,717581445,21464.0
831,2019-05-07 00:00:00,947447681,465.0
832,2019-05-31 00:00:00,815536570,27807.0
833,2019-05-31 00:00:00,335289160,42819.0
834,2019-06-27 00:00:00,463935859,37532.0
835,2019-05-31 00:00:00,326120107,42533.0
837,2019-01-31 00:00:00,062315081,69861.0
838,2019-01-31 00:00:00,497053047,27965.0
840,2019-02-26 00:00:00,232272828,66226.0
845,2019-04-26 00:00:00,237840802,111745.0
847,2019-03-28 00:00:00,717539702,72124.0
848,2019-05-31 00:00:00,795853294,57796.0
850,2019-01-31 00:00:00,944847541,31635.0
851,2019-02-26 00:00:00,257583724,20871.0
852,2019-05-07 00:00:00,827444329,598.0
854,2019-04-26 00:00:00,337957427,18208.0
855,2019-06-27 00:00:00,197188622,10380.0
857,2019-03-28 00:00:00,436003206,32814.0
858,2019-01-31 00:00:00,956643170,63119.0
859,2019-03-28 00:00:00,325424513,32834.0
861,2019-06-27 00:00:00,852993524,119497.0
862,2019-05-07 00:00:00,055536980,852.0
863,2019-05-31 00:00:00,035136589,162040.0
865,2019-03-28 00:00:00,815259600,32117.0
867,2019-04-26 00:00:00,253391076,51757.0
869,2019-03-28 00:00:00,454273254,36578.0
871,2019-02-26 00:00:00,457316031,26816.0
872,2019-04-26 00:00:00,577431194,29500.0
876,2019-05-07 00:00:00,237445553,1024.0
877,2019-06-27 00:00:00,465193256,27266.0
878,2019-06-27 00:00:00,584126806,128285.0
880,2019-02-26 00:00:00,085126782,72155.0
882,2019-03-28 00:00:00,587980601,11007.0
883,2019-06-27 00:00:00,037445202,19454.0
884,2019-04-26 00:00:00,077429562,19600.0
885,2019-04-26 00:00:00,073307020,48576.0
887,2019-02-26 00:00:00,465972560,49038.0
891,2019-05-31 00:00:00,897444415,60997.0
893,2019-03-28 00:00:00,397667979,18210.0
894,2019-04-26 00:00:00,086779350,28623.0
901,2019-02-26 00:00:00,465787640,25766.0
903,2019-03-28 00:00:00,255642120,27158.0
904,2019-01-31 00:00:00,464537783,132803.0
905,2019-04-26 00:00:00,585704978,55068.0
906,2019-03-28 00:00:00,087625444,13386.0
908,2019-04-26 00:00:00,237370402,51313.0
910,2019-03-28 00:00:00,916846028,42160.0
912,2019-01-31 00:00:00,227293965,28814.0
913,2019-06-27 00:00:00,366091956,24231.0
914,2019-02-26 00:00:00,462625719,37910.0
915,2019-05-31 00:00:00,797383534,193492.0
919,2019-02-26 00:00:00,017444289,38919.0
920,2019-02-26 00:00:00,404110228,77079.0
922,2019-05-31 00:00:00,155797678,29778.0
923,2019-01-31 00:00:00,022927076,99538.0
924,2019-02-26 00:00:00,702862716,42516.0
925,2019-01-31 00:00:00,104788560,29429.0
926,2019-05-31 00:00:00,244672783,58764.0
927,2019-04-26 00:00:00,185590385,31596.0
928,2019-04-26 00:00:00,606627336,15392.0
929,2019-04-26 00:00:00,705748177,27728.0
930,2019-02-26 00:00:00,281079505,121408.0
932,2019-05-31 00:00:00,464220333,48255.0
933,2019-05-31 00:00:00,23831906,243522.0
934,2019-06-27 00:00:00,607541346,44594.0
935,2019-05-07 00:00:00,335176676,826.0
936,2019-04-26 00:00:00,256883424,17001.0
937,2019-03-28 00:00:00,337348009,67178.0
939,2019-06-27 00:00:00,187791160,23467.0
940,2019-05-31 00:00:00,075661473,60759.0
941,2019-04-26 00:00:00,385990893,27922.0
942,2019-02-26 00:00:00,866426351,177223.0
943,2019-04-26 00:00:00,232773747,160557.0
945,2019-05-31 00:00:00,827444329,34739.0
946,2019-03-28 00:00:00,587980612,9556.0
947,2019-05-31 00:00:00,606567444,128262.0
948,2019-04-26 00:00:00,125202085,21111.0
949,2019-06-27 00:00:00,792304468,118666.0
950,2019-06-27 00:00:00,325412939,25663.0
960,2019-04-26 00:00:00,386287112,70719.0
963,2019-02-26 00:00:00,394654746,34386.0
965,2019-02-26 00:00:00,975763131,25245.0
966,2019-03-28 00:00:00,275965508,37918.0
967,2019-06-27 00:00:00,186002243,64644.0
969,2019-04-26 00:00:00,23831647,39058.0
972,2019-04-26 00:00:00,238008930,30967.0
973,2019-06-27 00:00:00,253391076,28613.0
974,2019-05-31 00:00:00,704007839,31904.0
977,2019-02-26 00:00:00,104302779,26950.0
978,2019-03-28 00:00:00,875471302,45088.0
979,2019-01-31 00:00:00,954427244,25376.0
981,2019-01-31 00:00:00,605734971,27937.0
982,2019-02-26 00:00:00,355696429,15175.0
988,2019-03-28 00:00:00,387444451,32607.0
990,2019-03-28 00:00:00,246210065,36264.0
995,2019-05-31 00:00:00,064940999,171078.0
996,2019-04-26 00:00:00,236268824,61256.0
997,2019-03-28 00:00:00,935758752,45851.0
999,2019-01-31 00:00:00,114431283,26938.0
1003,2019-05-31 00:00:00,273964935,153153.0
1004,2019-05-31 00:00:00,465193256,29956.0
1005,2019-02-15 00:00:00,926044692,6720.0
1006,2019-05-31 00:00:00,407803211,51495.0
1007,2019-02-26 00:00:00,512945675,41945.0
1009,2019-02-26 00:00:00,413811371,40075.0
1011,2019-04-26 00:00:00,117769123,18061.0
